path,extension,bytes,width,height,alpha_min,alpha_max,sha256
02_enemies/patch_rabbit/dissolve_8f/opaque_navy/frames/patch-rabbit-dissolve-8f-frame-03.png,.png,246629,512,512,255,255,4c40027ec89af0e9f8aca89fe0634cd8e7bc6c0870a4227b4ef46bb07635d197
02_enemies/patch_rabbit/dissolve_8f/opaque_navy/frames/patch-rabbit-dissolve-8f-frame-04.png,.png,164900,512,512,255,255,512ef301bd9a87622d9df0d85979bcb8e12c465d3c1b60e5bf4810bdaf139936
02_enemies/patch_rabbit/dissolve_8f/opaque_navy/frames/patch-rabbit-dissolve-8f-frame-05.png,.png,106753,512,512,255,255,1320ef52cb824ca46a208ee9ec5713ab586f753fac12c454e1bc2d7c6916fa70
02_enemies/patch_rabbit/dissolve_8f/opaque_navy/frames/patch-rabbit-dissolve-8f-frame-06.png,.png,48517,512,512,255,255,67fd40f678949778722c5d3122723db52c0c85c6623eff31f1565187ab233c50
02_enemies/patch_rabbit/dissolve_8f/opaque_navy/frames/patch-rabbit-dissolve-8f-frame-07.png,.png,15836,512,512,255,255,9ae964cac84292c82b816158ccfee06d0cf88f16d1d817ba1da50da431da8094
02_enemies/patch_rabbit/dissolve_8f/opaque_navy/frames/patch-rabbit-dissolve-8f-frame-08.png,.png,1881,512,512,255,255,a091c0ba6751883dcbda4b12ead2b57d9335b7990c3a9b36e2f9ea035dfd4f1b
02_enemies/patch_rabbit/dissolve_8f/opaque_navy/patch-rabbit-dissolve-8f-sheet.png,.png,1101343,2048,1024,255,255,181859a4b0f4a23060f5660b53909a15200ffb5cbae7cb1eaac4f7c94c7d41c8
02_enemies/patch_rabbit/dissolve_8f/opaque_navy/patch-rabbit-dissolve-8f.gif,.gif,518224,512,512,255,255,e76589121eb73ed7b310c0223fe89ed55dddab6e369eef22840ab96548dac68d
02_enemies/patch_rabbit/dissolve_8f/source/patch-rabbit-dissolve-8f-imagegen-original-sheet.png,.png,1672773,1586,992,0,255,d5a781fb1fff21c8f4374248a9cf590d0fb5e82a96600a034168b187c33d0bdb
02_enemies/patch_rabbit/dissolve_8f/transparent/frames/patch-rabbit-dissolve-8f-frame-01.png,.png,303134,512,512,0,255,339c8684bb11fd2f40cdca61255483db663fe4b0a4e19c30a6b34a513125b725
02_enemies/patch_rabbit/dissolve_8f/transparent/frames/patch-rabbit-dissolve-8f-frame-02.png,.png,313782,512,512,0,255,a9de19ec7cb125a32e3bdded1c4194e8f0a3b619a3e02f78a7b86eedc6095971
